Intersection Name,Intersection ID,dt_bin,Direction,Movement Type,Vehicle Classification,Number of Vehicles
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 06:15:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 06:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 06:30:00,NB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 06:30:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 06:30:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 06:45:00,NB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 07:00:00,NB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 07:00:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 07:15:00,NB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 07:30:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 07:30:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 07:45:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 07:45:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 07:45:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 07:45:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 08:00:00,NB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 08:00:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 08:00:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 08:15:00,NB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 08:30:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 08:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 08:45:00,NB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 08:45:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:00:00,NB,THRU,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:00:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:00:00,NB,LT,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:15:00,NB,THRU,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:15:00,WB,THRU,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:15:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:30:00,NB,THRU,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:30:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:45:00,NB,THRU,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:45:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:45:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 09:45:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:00:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:00:00,NB,THRU,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:00:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:00:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:15:00,NB,THRU,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:15:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:15:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:15:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:30:00,NB,THRU,Car,396
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:30:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:30:00,WB,RT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:45:00,NB,THRU,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:45:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:45:00,WB,RT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 10:45:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:00:00,NB,THRU,Car,564
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:00:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:00:00,WB,RT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:15:00,NB,THRU,Car,852
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:15:00,WB,RT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:15:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:15:00,WB,RT,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:15:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:15:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:30:00,NB,THRU,Car,1188
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:30:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:30:00,WB,RT,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:30:00,WB,THRU,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:30:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:30:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:45:00,NB,THRU,Car,996
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:45:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:45:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:45:00,WB,RT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:45:00,WB,RT,MotorizedVehicle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 11:45:00,WB,THRU,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:00:00,NB,THRU,Car,852
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:00:00,WB,THRU,Car,96
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:15:00,NB,THRU,Car,1548
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:15:00,NB,THRU,Bus,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:15:00,WB,THRU,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:15:00,WB,RT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:15:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:30:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:30:00,NB,THRU,Car,2136
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:30:00,WB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:30:00,WB,RT,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:30:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:30:00,WB,THRU,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:45:00,NB,THRU,Bicycle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:45:00,NB,THRU,Bus,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:45:00,NB,THRU,Car,2628
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:45:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:45:00,NB,THRU,WorkVan,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:45:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:45:00,WB,RT,Car,504
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:45:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 12:45:00,WB,THRU,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:00:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:00:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:00:00,NB,THRU,Car,2700
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:00:00,NB,LT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:00:00,WB,RT,Car,504
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:00:00,WB,THRU,Car,324
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:00:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:15:00,NB,THRU,WorkVan,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:15:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:15:00,NB,THRU,Car,2736
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:15:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:15:00,WB,RT,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:15:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:15:00,WB,THRU,Car,420
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:30:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:30:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:30:00,NB,LT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:30:00,NB,THRU,WorkVan,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:30:00,NB,THRU,Car,2436
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:30:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:30:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:30:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:30:00,WB,THRU,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:30:00,WB,RT,Car,348
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:45:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:45:00,NB,THRU,SingleUnitTruck,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:45:00,NB,THRU,Car,1932
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:45:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:45:00,WB,THRU,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:45:00,WB,RT,Car,300
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:45:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 13:45:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:00:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:00:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:00:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:00:00,NB,THRU,Car,1296
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:00:00,WB,RT,Car,228
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:00:00,WB,THRU,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:15:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:15:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:15:00,NB,THRU,WorkVan,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:15:00,NB,THRU,Bicycle,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:15:00,NB,THRU,Car,1452
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:15:00,NB,LT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:15:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:15:00,WB,RT,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:15:00,WB,THRU,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:30:00,NB,THRU,Car,1044
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:30:00,NB,THRU,WorkVan,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:30:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:30:00,NB,LT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:30:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:30:00,WB,THRU,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:30:00,WB,RT,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:30:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:45:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:45:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:45:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:45:00,NB,THRU,Car,1092
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:45:00,WB,THRU,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 14:45:00,WB,RT,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:00:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:00:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:00:00,NB,LT,Car,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:00:00,NB,THRU,Car,864
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:00:00,WB,THRU,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:00:00,WB,RT,Car,168
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:00:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:15:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:15:00,NB,LT,Car,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:15:00,NB,THRU,Bus,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:15:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:15:00,NB,THRU,Car,804
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:15:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:15:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:15:00,WB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:15:00,WB,RT,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:15:00,WB,THRU,Car,276
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:30:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:30:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:30:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:30:00,NB,THRU,Car,948
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:30:00,WB,RT,Car,120
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:30:00,WB,THRU,Car,156
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:45:00,NB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:45:00,NB,THRU,Car,768
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:45:00,NB,LT,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:45:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:45:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:45:00,WB,RT,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 15:45:00,WB,THRU,Car,252
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:00:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:00:00,NB,THRU,Car,696
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:00:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:00:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:00:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:00:00,WB,THRU,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:00:00,WB,RT,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:00:00,WB,THRU,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:15:00,NB,LT,Car,72
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:15:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:15:00,NB,THRU,Car,744
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:15:00,NB,THRU,WorkVan,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:15:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:15:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:15:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:15:00,WB,THRU,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:15:00,WB,RT,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:15:00,WB,RT,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:30:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:30:00,NB,THRU,Car,744
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:30:00,NB,LT,Car,48
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:30:00,NB,THRU,Bus,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:30:00,WB,RT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:30:00,WB,RT,Car,276
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:30:00,WB,THRU,Car,264
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:30:00,WB,THRU,SingleUnitTruck,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:45:00,NB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:45:00,NB,THRU,Bus,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:45:00,NB,LT,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:45:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:45:00,NB,THRU,Car,684
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:45:00,WB,RT,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:45:00,WB,RT,Car,240
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:45:00,WB,THRU,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:45:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 16:45:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,NB,THRU,Car,804
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,NB,LT,Car,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,WB,RT,ArticulatedTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,WB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,WB,THRU,Car,204
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,WB,RT,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,WB,RT,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:00:00,WB,RT,Car,180
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:15:00,NB,LT,Car,84
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:15:00,NB,THRU,WorkVan,36
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:15:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:15:00,NB,THRU,Car,972
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:15:00,NB,LT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:15:00,WB,THRU,Car,336
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:15:00,WB,RT,Car,192
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:15:00,WB,THRU,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:15:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,NB,THRU,Car,1056
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,NB,THRU,ArticulatedTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,NB,THRU,SingleUnitTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,NB,THRU,PickupTruck,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,NB,LT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,NB,LT,Car,60
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,WB,RT,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,WB,RT,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,WB,RT,WorkVan,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,WB,RT,Car,144
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:30:00,WB,THRU,Car,216
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:45:00,NB,THRU,Bus,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:45:00,NB,THRU,PickupTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:45:00,NB,THRU,Car,900
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:45:00,NB,THRU,SingleUnitTruck,12
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:45:00,NB,THRU,WorkVan,24
Grand Blvd W and Jeffries Fwy NSD,ce13,2019-12-04 17:45:00,NB,LT,Car,48
